,AAPL,TSLA,GOOGL,MSFT,WDC
2014-03-13,75.807144,237.789993,595.1251219999999,37.889998999999996,84.209999
2014-03-14,74.955711,230.97000099999997,586.987,37.700001,85.019997
2014-03-17,75.248573,233.979996,596.646667,38.049999,85.139999
2014-03-18,75.914284,240.039993,606.2362059999999,39.549999,86.32
2014-03-19,75.894287,235.83999599999999,600.22522,39.27,85.870003
2014-03-20,75.528572,234.91000400000001,599.179199,40.330002,87.989998
2014-03-21,76.12428299999999,228.88999900000002,592.112122,40.16,88.620003
2014-03-24,77.02714499999999,220.169998,579.544556,40.5,87.980003
2014-03-25,77.855713,220.440002,579.939941,40.34,89.849998
2014-03-26,77.111427,212.960007,566.551575,39.790001000000004,89.33000200000001
2014-03-27,76.779999,207.320007,557.697693,39.360001000000004,89.699997
2014-03-28,76.694283,212.36999500000002,560.63562,40.299999,89.410004
2014-03-31,76.677139,208.449997,557.812805,40.990002000000004,91.82
2014-04-01,77.378571,216.97000099999997,568.013,41.419998,93.540001
2014-04-02,77.507141,230.289993,568.118103,41.349998,94.139999
2014-04-03,76.970001,225.399994,571.5,41.009997999999996,93.459999
2014-04-04,75.974289,212.229996,545.25,39.869999,90.5
2014-04-07,74.781425,207.520004,540.630005,39.799999,89.599998
2014-04-08,74.77714499999999,215.460007,557.51001,39.82,90.980003
2014-04-09,75.760002,216.92999300000002,567.039978,40.470001,91.25
2014-04-10,74.78286,204.190002,546.6900019999999,39.360001000000004,88.16999799999999
2014-04-11,74.230003,203.779999,537.76001,39.209998999999996,88.209999
2014-04-14,74.525711,198.08999599999999,545.200012,39.18,90.349998
2014-04-15,73.994286,193.91000400000001,548.700012,39.75,89.370003
2014-04-16,74.144287,199.110001,563.900024,40.400002,90.279999
2014-04-17,74.99143199999999,198.119995,543.340027,40.009997999999996,91.050003
2014-04-21,75.88143199999999,204.380005,539.369995,39.939999,92.260002
2014-04-22,75.957146,218.63999900000002,545.5,39.990002000000004,92.089996
2014-04-23,74.964287,207.990005,537.51001,39.689999,90.440002
2014-04-24,81.110001,207.860001,534.4400019999999,39.860001000000004,89.800003
2014-04-25,81.705711,199.850006,523.099976,39.91,87.769997
2014-04-28,84.870003,198.509995,522.97998,40.869999,87.529999
2014-04-29,84.61856800000001,206.919998,536.330017,40.509997999999996,87.449997
2014-04-30,84.298569,207.889999,534.880005,40.400002,88.08000200000001
2014-05-01,84.497147,207.729996,538.530029,40.0,82.279999
2014-05-02,84.654289,210.91000400000001,533.869995,39.689999,83.68
2014-05-05,85.851425,216.61000099999998,535.330017,39.43,83.900002
2014-05-06,84.915718,207.279999,522.570007,39.060001,84.410004
2014-05-07,84.61856800000001,201.350006,518.0,39.419998,83.349998
2014-05-08,83.998573,178.58999599999999,520.169983,39.639998999999996,83.589996
2014-05-09,83.648575,182.259995,526.619995,39.540001000000004,81.949997
2014-05-12,84.690002,184.669998,538.429993,39.970001,82.459999
2014-05-13,84.822861,190.16000400000001,541.539978,40.419998,82.599998
2014-05-14,84.83856999999999,190.619995,534.409973,40.240002000000004,85.33000200000001
2014-05-15,84.117142,188.58999599999999,529.119995,39.599998,85.300003
2014-05-16,85.358574,191.559998,528.299988,39.830002,85.910004
2014-05-19,86.370003,196.08999599999999,538.830017,39.75,85.309998
2014-05-20,86.387146,195.300003,540.3900150000001,39.68,83.839996
2014-05-21,86.61571500000001,199.449997,549.700012,40.349998,83.660004
2014-05-22,86.752853,204.880005,555.450012,40.099998,83.639999
2014-05-23,87.732857,207.300003,563.799988,40.119999,84.83000200000001
2014-05-27,89.37571700000001,211.559998,574.869995,40.189999,87.41999799999999
2014-05-28,89.144287,210.24000499999997,570.450012,40.009997999999996,87.199997
2014-05-29,90.76857,210.24000499999997,570.5599980000001,40.34,87.129997
2014-05-30,90.428574,207.770004,571.650024,40.939999,87.849998
2014-06-02,89.807144,204.699997,564.340027,40.790001000000004,87.660004
2014-06-03,91.077141,204.940002,554.51001,40.290001000000004,87.889999
2014-06-04,92.117142,203.990005,553.76001,40.32,89.150002
2014-06-05,92.478569,206.899994,564.929993,41.209998999999996,91.949997
2014-06-06,92.224289,208.169998,566.030029,41.48,92.160004
2014-06-09,93.699997,205.309998,570.72998,41.27,91.639999
2014-06-10,94.25,202.300003,568.299988,41.110001000000004,90.779999
2014-06-11,93.860001,204.470001,567.5,40.860001000000004,90.699997
2014-06-12,92.290001,203.520004,559.5,40.580002,89.739998
2014-06-13,91.279999,206.419998,560.349976,41.23,92.120003
2014-06-16,92.199997,224.61000099999998,552.299988,41.5,91.459999
2014-06-17,92.08000200000001,231.669998,550.619995,41.68,92.32
2014-06-18,92.18,227.11999500000002,560.659973,41.650002,92.989998
2014-06-19,91.860001,227.789993,564.98999,41.509997999999996,91.279999
2014-06-20,90.910004,229.58999599999999,566.52002,41.68,91.459999
2014-06-23,90.83000200000001,237.22000099999997,574.289978,41.990002000000004,91.589996
2014-06-24,90.279999,232.5,572.539978,41.75,90.620003
2014-06-25,90.360001,236.88999900000002,585.929993,42.029999,91.940002
2014-06-26,90.900002,235.600006,584.77002,41.720001,91.889999
2014-06-27,91.980003,239.059998,585.6900019999999,42.25,92.900002
2014-06-30,92.93,240.059998,584.669983,41.700001,92.300003
2014-07-01,93.519997,239.72000099999997,591.48999,41.869999,94.459999
2014-07-02,93.480003,229.42999300000002,590.780029,41.900002,95.91999799999999
2014-07-03,94.029999,229.25,593.080017,41.799999,96.540001
2014-07-07,95.970001,222.66000400000001,590.76001,41.990002000000004,95.730003
2014-07-08,95.349998,219.07000699999998,578.400024,41.779999,94.360001
2014-07-09,95.389999,223.059998,583.3599849999999,41.669998,94.300003
2014-07-10,95.040001,219.460007,580.039978,41.689999,95.410004
2014-07-11,95.220001,218.13000499999998,586.650024,42.09,97.769997
2014-07-14,96.449997,226.69999700000002,594.26001,42.139998999999996,98.43
2014-07-15,95.32,219.580002,593.0599980000001,42.450001,98.709999
2014-07-16,94.779999,217.16000400000001,590.619995,44.080002,101.230003
2014-07-17,93.089996,215.399994,580.820007,44.529999,98.150002
2014-07-18,94.43,220.020004,605.1099849999999,44.689999,99.459999
2014-07-21,93.940002,220.539993,598.4400019999999,44.84,99.029999
2014-07-22,94.720001,219.580002,603.570007,44.830002,100.160004
2014-07-23,97.190002,222.49000499999997,605.1900019999999,44.869999,99.599998
2014-07-24,97.029999,223.539993,603.01001,44.400002,99.599998
2014-07-25,97.66999799999999,223.57000699999998,598.080017,44.5,99.360001
2014-07-28,99.019997,224.82000699999998,599.02002,43.970001,100.809998
2014-07-29,98.379997,225.00999500000003,593.950012,43.889998999999996,100.790001
2014-07-30,98.150002,228.919998,595.4400019999999,43.580002,101.16999799999999
2014-07-31,95.599998,223.30000299999998,579.549988,43.16,99.889999
2014-08-01,96.129997,233.270004,573.599976,42.860001000000004,100.300003
2014-08-04,95.589996,238.520004,582.27002,43.369999,102.099998
2014-08-05,95.120003,238.49000499999997,573.1400150000001,43.080002,101.650002
2014-08-06,94.959999,248.92999300000002,574.48999,42.740002000000004,101.879997
2014-08-07,94.480003,252.38999900000002,571.8099980000001,43.23,101.599998
2014-08-08,94.739998,248.13000499999998,577.9400019999999,43.200001,101.300003
2014-08-11,95.989998,259.320007,577.25,43.200001,100.940002
2014-08-12,95.970001,259.959991,572.119995,43.52,99.510002
2014-08-13,97.239998,260.309998,584.5599980000001,44.080002,100.400002
2014-08-14,97.5,261.380005,584.650024,44.27,100.360001
2014-08-15,97.980003,262.01001,583.710022,44.790001000000004,100.620003
2014-08-18,99.160004,259.940002,592.700012,45.110001000000004,100.839996
2014-08-19,100.529999,256.76001,597.1099849999999,45.330002,100.010002
2014-08-20,100.57,255.710007,595.409973,44.950001,100.239998
2014-08-21,100.58000200000001,254.33999599999999,592.419983,45.220001,100.699997
2014-08-22,101.32,256.77999900000003,592.539978,45.150002,101.0
2014-08-25,101.540001,262.549988,590.570007,45.169998,101.910004
2014-08-26,100.889999,261.73999,588.119995,45.009997999999996,101.949997
2014-08-27,102.129997,263.25,583.0,44.869999,102.709999
2014-08-28,102.25,263.859985,580.320007,44.880001,102.07
2014-08-29,102.5,269.700012,582.3599849999999,45.43,103.010002
2014-09-02,103.300003,284.119995,588.630005,45.09,102.0
2014-09-03,98.940002,281.190002,589.52002,44.959998999999996,101.739998
2014-09-04,98.120003,286.040009,593.1400150000001,45.259997999999996,100.949997
2014-09-05,98.970001,277.390015,597.780029,45.91,100.91999799999999
2014-09-08,98.360001,282.109985,601.630005,46.470001,100.440002
2014-09-09,97.989998,278.480011,591.969971,46.759997999999996,99.849998
2014-09-10,101.0,281.100006,593.419983,46.84,99.889999
2014-09-11,101.43,280.309998,591.1099849999999,47.0,100.059998
2014-09-12,101.660004,279.200012,584.900024,46.700001,99.889999
2014-09-15,101.629997,253.86000099999998,581.6400150000001,46.240002000000004,97.550003
2014-09-16,100.860001,260.73999,588.780029,46.759997999999996,98.099998
2014-09-17,101.58000200000001,261.380005,593.289978,46.52,97.82
2014-09-18,101.790001,263.820007,597.27002,46.68,99.58000200000001
2014-09-19,100.959999,259.320007,605.400024,47.52,98.519997
2014-09-22,101.059998,250.02999900000003,597.27002,47.060001,98.199997
2014-09-23,102.639999,250.41000400000001,591.179993,46.560001,97.019997
2014-09-24,101.75,252.13999900000002,598.419983,47.080002,98.349998
2014-09-25,97.870003,246.94999700000002,585.25,46.040001000000004,96.190002
2014-09-26,100.75,246.600006,587.900024,46.41,97.290001
2014-09-29,100.110001,245.25999500000003,587.8099980000001,46.439999,96.25
2014-09-30,100.75,242.67999300000002,588.409973,46.360001000000004,97.32
2014-10-01,99.18,240.24000499999997,579.630005,45.900002,94.58000200000001
2014-10-02,99.900002,251.419998,580.880005,45.759997999999996,95.110001
2014-10-03,99.620003,255.210007,586.25,46.09,95.400002
2014-10-06,99.620003,260.619995,587.780029,46.09,94.699997
2014-10-07,98.75,259.570007,574.099976,45.529999,93.309998
2014-10-08,100.800003,259.27999900000003,583.73999,46.779999,95.660004
2014-10-09,101.019997,257.01001,570.8099980000001,45.849998,93.389999
2014-10-10,100.730003,236.91000400000001,555.1900019999999,44.029999,90.459999
2014-10-13,99.809998,224.58999599999999,544.75,43.650002,86.470001
2014-10-14,98.75,227.059998,548.6900019999999,43.73,85.870003
2014-10-15,97.540001,229.69999700000002,540.72998,43.220001,85.099998
2014-10-16,96.260002,226.350006,536.919983,42.740002000000004,85.58000200000001
2014-10-17,97.66999799999999,227.479996,522.969971,43.630001,86.839996
2014-10-20,99.760002,230.47000099999997,532.380005,44.080002,87.83000200000001
2014-10-21,102.470001,235.33999599999999,538.030029,44.880001,90.68
2014-10-22,102.989998,231.100006,542.6900019999999,44.380001,89.269997
2014-10-23,104.83000200000001,235.289993,553.650024,45.02,90.589996
2014-10-24,105.220001,235.24000499999997,548.900024,46.130001,91.68
2014-10-27,105.110001,221.669998,549.880005,45.91,92.949997
2014-10-28,106.739998,242.770004,558.9400019999999,46.490002000000004,93.08000200000001
2014-10-29,107.339996,238.100006,558.450012,46.619999,95.790001
2014-10-30,106.980003,238.66000400000001,560.27002,46.049999,95.190002
2014-10-31,108.0,241.69999700000002,567.869995,46.950001,98.370003
2014-11-03,109.400002,242.58999599999999,563.77002,47.439999,100.75
2014-11-04,108.599998,238.92999300000002,564.1900019999999,47.57,100.0
2014-11-05,108.860001,230.97000099999997,555.950012,47.860001000000004,101.279999
2014-11-06,108.699997,241.22000099999997,551.6900019999999,48.700001,97.870003
2014-11-07,109.010002,240.19999700000002,551.820007,48.68,97.699997
2014-11-10,108.83000200000001,241.92999300000002,558.22998,48.889998999999996,97.639999
2014-11-11,109.699997,251.080002,561.289978,48.869999,96.949997
2014-11-12,111.25,249.100006,558.25,48.779999,97.629997
2014-11-13,112.82,251.69999700000002,556.4400019999999,49.610001000000004,97.83000200000001
2014-11-14,114.18,258.679993,555.1900019999999,49.580002,98.410004
2014-11-17,113.989998,253.979996,546.6400150000001,49.459998999999996,98.540001
2014-11-18,115.470001,257.700012,544.51001,48.740002000000004,100.389999
2014-11-19,114.66999799999999,247.74000499999997,547.200012,48.220001,99.910004
2014-11-20,116.309998,248.710007,543.76001,48.700001,101.769997
2014-11-21,116.470001,242.77999900000003,545.8900150000001,47.98,101.699997
2014-11-24,118.629997,246.72000099999997,547.47998,47.59,102.760002
2014-11-25,117.599998,248.08999599999999,549.22998,47.470001,102.629997
2014-11-26,119.0,248.440002,547.72998,47.75,103.66999799999999
2014-11-28,118.93,244.520004,549.080017,47.810001,103.269997
2014-12-01,115.07,231.63999900000002,539.650024,48.619999,102.150002
2014-12-02,114.629997,231.42999300000002,538.590027,48.459998999999996,102.720001
2014-12-03,115.93,229.30000299999998,536.969971,48.080002,103.139999
2014-12-04,115.489998,228.27999900000003,542.580017,48.84,103.720001
2014-12-05,115.0,223.710007,528.080017,48.419998,105.07
2014-12-08,112.400002,214.36000099999998,530.72998,47.700001,105.050003
2014-12-09,114.120003,216.88999900000002,536.1099849999999,47.59,107.800003
2014-12-10,111.949997,209.83999599999999,528.039978,46.900002,107.230003
2014-12-11,111.620003,208.880005,532.1099849999999,47.169998,108.040001
2014-12-12,109.730003,207.0,521.51001,46.950001,105.629997
2014-12-15,108.230003,204.03999299999998,515.840027,46.669998,105.400002
2014-12-16,106.75,197.809998,498.160004,45.16,104.489998
2014-12-17,109.410004,205.820007,506.450012,45.740002000000004,107.949997
2014-12-18,112.650002,218.25999500000003,514.619995,47.52,112.360001
2014-12-19,111.779999,219.289993,520.039978,47.66,113.879997
2014-12-22,112.940002,222.600006,532.299988,47.98,114.279999
2014-12-23,112.540001,220.97000099999997,538.77002,48.450001,113.300003
2014-12-24,112.010002,222.25999500000003,536.929993,48.139998999999996,113.110001
2014-12-26,113.989998,227.82000699999998,541.52002,47.880001,113.089996
2014-12-29,113.910004,225.710007,537.3099980000001,47.450001,113.040001
2014-12-30,112.519997,222.229996,535.280029,47.02,112.309998
2014-12-31,110.379997,222.41000400000001,530.659973,46.450001,110.699997
2015-01-02,109.33000200000001,219.309998,529.549988,46.759997999999996,110.43
2015-01-05,106.25,210.08999599999999,519.460022,46.330002,108.970001
2015-01-06,106.260002,211.27999900000003,506.64001500000006,45.650002,106.540001
2015-01-07,107.75,210.94999700000002,505.14999400000005,46.23,108.139999
2015-01-08,111.889999,210.61999500000002,506.910004,47.59,110.379997
2015-01-09,112.010002,206.66000400000001,500.72000099999997,47.189999,112.220001
2015-01-12,109.25,202.21000700000002,497.05999800000006,46.599998,110.32
2015-01-13,110.220001,204.25,501.799988,46.360001000000004,109.379997
2015-01-14,109.800003,192.690002,505.92999299999997,45.959998999999996,108.769997
2015-01-15,106.82,191.869995,504.01000999999997,45.48,104.699997
2015-01-16,105.989998,193.070007,510.459991,46.240002000000004,106.370003
2015-01-20,108.720001,191.929993,509.94000199999994,46.389998999999996,106.589996
2015-01-21,109.550003,196.570007,520.3900150000001,45.919998,106.629997
2015-01-22,112.400002,201.619995,537.299988,47.130001,105.290001
2015-01-23,112.980003,201.28999299999998,541.950012,47.18,106.099998
2015-01-26,113.099998,206.550003,536.719971,47.009997999999996,100.980003
2015-01-27,109.139999,205.979996,521.1900019999999,42.66,97.629997
2015-01-28,115.309998,199.369995,512.429993,41.189999,99.83000200000001
2015-01-29,118.900002,205.199997,513.22998,42.009997999999996,101.059998
2015-01-30,117.160004,203.600006,537.549988,40.400002,97.230003
2015-02-02,118.629997,210.940002,532.200012,41.279999,98.41999799999999
2015-02-03,118.650002,218.36000099999998,533.299988,41.599998,100.690002
2015-02-04,119.559998,218.55000299999998,526.099976,41.84,104.040001
2015-02-05,119.940002,220.99000499999997,529.830017,42.450001,104.110001
2015-02-06,118.93,217.36000099999998,533.880005,42.41,103.400002
2015-02-09,119.720001,217.479996,529.280029,42.360001000000004,102.599998
2015-02-10,122.019997,216.289993,540.159973,42.599998,104.08000200000001
2015-02-11,124.879997,212.80000299999998,538.0,42.380001,106.089996
2015-02-12,126.459999,202.880005,546.01001,43.09,107.190002
2015-02-13,127.08000200000001,203.770004,551.159973,43.869999,107.610001
2015-02-17,127.83000200000001,204.350006,545.01001,43.580002,106.769997
2015-02-18,128.720001,204.46000700000002,542.650024,43.529999,109.0
2015-02-19,128.449997,211.710007,546.450012,43.5,109.839996
2015-02-20,129.5,217.11000099999998,541.799988,43.860001000000004,111.309998
2015-02-23,133.0,207.33999599999999,535.0,44.150002,111.089996
2015-02-24,132.169998,204.110001,538.650024,44.09,108.970001
2015-02-25,128.78999299999998,203.759995,547.330017,43.990002000000004,106.150002
2015-02-26,130.419998,207.190002,559.289978,44.060001,107.339996
2015-02-27,128.46000700000002,203.33999599999999,562.630005,43.849998,106.980003
2015-03-02,129.08999599999999,197.330002,575.02002,43.880001,108.779999
2015-03-03,129.360001,199.559998,578.789978,43.279999,105.57
2015-03-04,128.53999299999998,202.440002,578.330017,43.060001,105.360001
2015-03-05,126.410004,200.630005,581.429993,43.110001000000004,105.379997
2015-03-06,126.599998,193.880005,572.900024,42.360001000000004,102.529999
2015-03-09,127.139999,190.880005,574.099976,42.849998,102.58000200000001
2015-03-10,124.510002,190.320007,559.849976,42.029999,99.389999
2015-03-11,122.239998,193.740005,555.6900019999999,41.98,97.889999
2015-03-12,124.449997,191.070007,561.169983,41.02,98.559998
2015-03-13,123.589996,188.679993,553.0,41.380001,97.190002
2015-03-16,124.949997,195.699997,561.6400150000001,41.560001,98.199997
2015-03-17,127.040001,194.729996,557.6099849999999,41.700001,96.620003
2015-03-18,128.470001,200.71000700000002,566.159973,42.5,97.879997
2015-03-19,127.5,195.649994,563.669983,42.290001000000004,99.300003
2015-03-20,125.900002,198.080002,564.950012,42.880001,100.440002
2015-03-23,127.209999,199.630005,565.369995,42.860001000000004,99.639999
2015-03-24,126.690002,201.720001,577.539978,42.900002,97.940002
2015-03-25,123.379997,194.300003,567.0,41.459998999999996,94.620003
2015-03-26,124.239998,190.41000400000001,563.6400150000001,41.209998999999996,93.639999
2015-03-27,123.25,185.0,557.549988,40.970001,92.730003
2015-03-30,126.370003,190.570007,561.1400150000001,40.959998999999996,92.93
2015-03-31,124.43,188.770004,554.700012,40.66,91.010002
2015-04-01,124.25,187.58999599999999,549.48999,40.720001,92.349998
2015-04-02,125.32,191.0,541.3099980000001,40.290001000000004,93.0
2015-04-06,127.349998,203.100006,543.950012,41.549999,93.190002
2015-04-07,126.010002,203.25,544.8599849999999,41.529999,94.110001
2015-04-08,125.599998,207.669998,548.840027,41.419998,93.910004
2015-04-09,126.559998,210.08999599999999,548.02002,41.48,94.019997
2015-04-10,127.099998,210.899994,548.539978,41.720001,95.889999
2015-04-13,126.849998,209.77999900000003,548.6400150000001,41.759997999999996,95.5
2015-04-14,126.300003,207.46000700000002,539.780029,41.650002,96.160004
2015-04-15,126.779999,207.830002,541.039978,42.259997999999996,99.040001
2015-04-16,126.16999799999999,206.699997,543.52002,42.16,97.83000200000001
2015-04-17,124.75,206.78999299999998,532.73999,41.619999,99.440002
2015-04-20,127.599998,205.270004,544.530029,42.91,101.58000200000001
2015-04-21,126.910004,209.41000400000001,542.919983,42.639998999999996,99.68
2015-04-22,128.619995,219.440002,549.179993,42.990002000000004,100.309998
2015-04-23,129.669998,218.600006,557.460022,43.34,100.269997
2015-04-24,130.279999,218.42999300000002,573.659973,47.869999,99.75
2015-04-27,132.649994,231.55000299999998,566.119995,48.029999,98.900002
2015-04-28,130.559998,230.479996,564.369995,49.16,97.900002
2015-04-29,128.639999,232.44999700000002,561.3900150000001,49.060001,95.83000200000001
2015-04-30,125.150002,226.05000299999998,548.77002,48.639998999999996,97.739998
2015-05-01,128.949997,226.02999900000003,551.159973,48.66,99.33000200000001
2015-05-04,128.699997,230.50999500000003,552.840027,48.240002000000004,99.510002
2015-05-05,125.800003,232.94999700000002,543.039978,47.599998,96.790001
2015-05-06,125.010002,230.42999300000002,535.080017,46.279999,94.870003
2015-05-07,125.260002,236.80000299999998,542.039978,46.700001,94.839996
2015-05-08,127.620003,236.61000099999998,548.950012,47.75,96.529999
2015-05-11,126.32,239.49000499999997,545.780029,47.369999,96.050003
2015-05-12,125.870003,244.74000499999997,538.72998,47.349998,95.959999
2015-05-13,126.010002,243.17999300000002,539.48999,47.630001,95.959999
2015-05-14,128.949997,244.100006,549.200012,48.720001,98.410004
2015-05-15,128.770004,248.83999599999999,546.48999,48.299999,97.66999799999999
2015-05-18,130.190002,248.75,546.669983,48.009997999999996,97.870003
2015-05-19,130.070007,247.13999900000002,549.280029,47.580002,95.589996
2015-05-20,130.059998,244.350006,552.51001,47.580002,94.83000200000001
2015-05-21,131.389999,245.61999500000002,556.8099980000001,47.419998,95.25
2015-05-22,132.53999299999998,247.729996,554.52002,46.900002,95.230003
2015-05-26,129.619995,247.460007,547.1900019999999,46.59,93.199997
2015-05-27,132.03999299999998,247.42999300000002,554.25,47.610001000000004,94.370003
2015-05-28,131.779999,251.44999700000002,554.179993,47.450001,99.230003
2015-05-29,130.279999,250.80000299999998,545.320007,46.860001000000004,97.360001
2015-06-01,130.53999299999998,249.44999700000002,549.210022,47.23,97.129997
2015-06-02,129.96000700000002,248.350006,553.950012,46.919998,96.949997
2015-06-03,130.119995,248.99000499999997,555.289978,46.849998,98.139999
2015-06-04,129.360001,245.919998,551.6900019999999,46.360001000000004,95.400002
2015-06-05,128.649994,249.13999900000002,549.530029,46.139998999999996,94.870003
2015-06-08,127.800003,256.290009,543.47998,45.73,92.599998
2015-06-09,127.41999799999999,256.0,542.159973,45.650002,92.040001
2015-06-10,128.880005,250.69999700000002,552.599976,46.610001000000004,93.599998
2015-06-11,128.58999599999999,251.41000400000001,550.039978,46.439999,94.459999
2015-06-12,127.16999799999999,250.690002,547.469971,45.970001,93.010002
2015-06-15,126.91999799999999,250.38000499999998,543.0,45.48,91.75
2015-06-16,127.599998,253.11999500000002,544.869995,45.830002,91.050003
2015-06-17,127.300003,260.410004,546.599976,45.970001,92.019997
2015-06-18,127.879997,261.890015,556.179993,46.720001,92.41999799999999
2015-06-19,126.599998,262.51001,557.52002,46.099998,91.019997
2015-06-22,127.610001,259.790009,559.679993,46.23,91.599998
2015-06-23,127.029999,267.670013,563.3900150000001,45.91,88.620003
2015-06-24,128.110001,265.170013,558.570007,45.639998999999996,87.730003
2015-06-25,127.5,268.790009,557.950012,45.650002,85.949997
2015-06-26,126.75,267.089996,553.0599980000001,45.259997999999996,84.449997
2015-06-29,124.529999,262.019989,541.25,44.369999,81.959999
2015-06-30,125.43,268.26001,540.039978,44.150002,78.41999799999999
2015-07-01,126.599998,269.149994,543.299988,44.450001,79.440002
2015-07-02,126.440002,280.019989,547.340027,44.400002,80.870003
2015-07-06,126.0,279.72000099999997,545.619995,44.389998999999996,79.82
2015-07-07,125.690002,267.880005,550.030029,44.299999,79.82
2015-07-08,122.57,254.960007,541.700012,44.240002000000004,78.309998
2015-07-09,120.07,257.920013,544.650024,44.52,77.349998
2015-07-10,123.279999,259.149994,556.1099849999999,44.610001000000004,77.099998
2015-07-13,125.660004,262.160004,571.72998,45.540001000000004,77.709999
2015-07-14,125.610001,265.649994,584.179993,45.619999,78.360001
2015-07-15,126.82,263.140015,583.960022,45.759997999999996,78.690002
2015-07-16,128.509995,266.679993,601.780029,46.66,78.889999
2015-07-17,129.619995,274.660004,699.619995,46.619999,78.93
2015-07-20,132.070007,282.26001,692.840027,46.919998,78.379997
2015-07-21,130.75,266.769989,695.349976,47.279999,78.690002
2015-07-22,125.220001,267.869995,695.099976,45.540001000000004,78.519997
2015-07-23,125.160004,267.200012,674.72998,46.110001000000004,77.900002
2015-07-24,124.5,265.410004,654.77002,45.939999,77.260002
2015-07-27,122.769997,253.00999500000003,658.27002,45.349998,76.489998
2015-07-28,123.379997,264.820007,659.659973,45.34,77.739998
2015-07-29,122.989998,263.820007,661.429993,46.290001000000004,78.75
2015-07-30,122.370003,266.790009,664.5599980000001,46.880001,86.440002
2015-07-31,121.300003,266.149994,657.5,46.700001,86.059998
2015-08-03,118.440002,259.98999,664.719971,46.810001,85.849998
2015-08-04,114.639999,266.27999900000003,661.280029,47.540001000000004,84.389999
2015-08-05,115.400002,270.130005,673.289978,47.580002,84.690002
2015-08-06,115.129997,246.13000499999998,670.150024,46.619999,84.190002
2015-08-07,115.519997,242.50999500000003,664.3900150000001,46.740002000000004,83.510002
2015-08-10,119.720001,241.13999900000002,663.1400150000001,47.330002,84.959999
2015-08-11,113.489998,237.36999500000002,690.299988,46.41,83.190002
2015-08-12,115.239998,238.169998,691.469971,46.740002000000004,83.160004
2015-08-13,115.150002,242.50999500000003,686.51001,46.73,81.57
2015-08-14,115.959999,243.149994,689.369995,47.0,82.5
2015-08-17,117.160004,254.99000499999997,694.1099849999999,47.32,83.599998
2015-08-18,116.5,260.72000099999997,688.72998,47.27,83.309998
2015-08-19,115.010002,255.25,694.039978,46.610001000000004,81.709999
2015-08-20,112.650002,242.17999300000002,679.47998,45.66,79.790001
2015-08-21,105.760002,230.770004,644.030029,43.07,79.440002
2015-08-24,103.120003,218.86999500000002,618.1099849999999,41.68,76.91999799999999
2015-08-25,103.739998,220.02999900000003,612.469971,40.470001,75.160004
2015-08-26,109.690002,224.83999599999999,659.73999,42.709998999999996,78.629997
2015-08-27,112.91999799999999,242.99000499999997,667.960022,43.900002,81.410004
2015-08-28,113.290001,248.479996,659.6900019999999,43.93,81.279999
2015-08-31,112.760002,249.059998,647.820007,43.52,81.959999
2015-09-01,107.720001,238.63000499999998,629.5599980000001,41.82,80.449997
2015-09-02,112.339996,247.690002,644.909973,43.360001000000004,81.150002
2015-09-03,110.370003,245.57000699999998,637.049988,43.5,81.800003
2015-09-04,109.269997,241.92999300000002,628.960022,42.610001000000004,80.019997
2015-09-08,112.309998,248.169998,643.880005,43.889998999999996,83.900002
2015-09-09,110.150002,248.91000400000001,643.409973,43.07,82.389999
2015-09-10,112.57,248.479996,651.080017,43.290001000000004,81.239998
2015-09-11,114.209999,250.24000499999997,655.299988,43.48,80.529999
2015-09-14,115.309998,253.190002,652.469971,43.040001000000004,80.639999
2015-09-15,116.279999,253.57000699999998,665.070007,43.98,80.739998
2015-09-16,116.410004,262.25,665.52002,44.299999,81.160004
2015-09-17,113.91999799999999,262.070007,671.669983,44.25,80.730003
2015-09-18,113.449997,260.619995,660.919983,43.48,75.870003
2015-09-21,115.209999,264.200012,666.97998,44.110001000000004,76.260002
2015-09-22,113.400002,260.940002,653.200012,43.900002,72.050003
2015-09-23,114.32,261.059998,653.289978,43.869999,71.440002
2015-09-24,115.0,263.119995,654.909973,43.91,71.400002
2015-09-25,114.709999,256.910004,640.150024,43.939999,70.470001
2015-09-28,112.440002,248.42999300000002,624.25,43.290001000000004,68.25
2015-09-29,109.059998,246.649994,622.6099849999999,43.439999,69.370003
2015-09-30,110.300003,248.399994,638.369995,44.259997999999996,79.440002
2015-10-01,109.58000200000001,239.88000499999998,642.0,44.610001000000004,77.889999
2015-10-02,110.379997,247.57000699999998,656.98999,45.57,79.440002
2015-10-05,110.779999,246.149994,671.679993,46.630001,82.139999
2015-10-06,111.309998,241.460007,671.6400150000001,46.75,83.019997
2015-10-07,110.779999,231.960007,670.0,46.799999,84.489998
2015-10-08,109.5,226.72000099999997,667.0,47.450001,85.269997
2015-10-09,112.120003,220.690002,671.23999,47.110001000000004,86.0
2015-10-12,111.599998,215.580002,676.429993,47.0,85.010002
2015-10-13,111.790001,219.25,683.169983,46.889998999999996,84.370003
2015-10-14,110.209999,216.88000499999998,680.409973,46.68,83.190002
2015-10-15,111.860001,221.309998,693.02002,47.009997999999996,81.120003
2015-10-16,111.040001,227.00999500000003,695.320007,47.509997999999996,79.519997
2015-10-19,111.730003,228.100006,699.950012,47.619999,80.480003
2015-10-20,113.769997,213.02999900000003,680.0,47.77,74.860001
